Date,Region,Product,Salesperson,Customer_Type,Units_Sold,Unit_Price,Discount,Revenue,Cost,Gross_Profit,Gross_Margin,Sales_Target
2026-04-20,Ibadan,Product A,Salesperson 2,Retail,266,15000,0.14,3431400.0,2275183.840339446,1156216.159660554,0.33695172805867984,3665928.8802857436
2026-04-21,Lagos,Product B,Salesperson 3,SME,181,22000,0.119,3508142.0,2636638.198045867,871503.801954133,0.24842318297096666,3706227.8322035884
2026-04-21,Kano,Product E,Salesperson 8,Corporate,424,60000,0.1,22896000.0,15952576.07690758,6943423.923092419,0.30325925590026287,22147703.908723008
2026-04-21,Ibadan,Product D,Salesperson 6,SME,310,45000,0.022,13643100.0,9370908.661338754,4272191.338661246,0.31313934066753496,12906512.56054312
2026-04-21,Port Harcourt,Product D,Salesperson 4,Corporate,322,45000,0.086,13243860.0,8082542.126282105,5161317.873717895,0.3897140164361368,14808176.811215706
2026-04-21,Lagos,Product E,Salesperson 1,Retail,368,60000,0.031,21395520.0,12262242.83899962,9133277.16100038,0.4268780175008778,21857711.90141144
2026-04-21,Lagos,Product E,Salesperson 7,Corporate,475,60000,0.108,25422000.0,15672942.600993857,9749057.399006143,0.38348900161301797,26676253.482364748
2026-04-22,Ibadan,Product C,Salesperson 8,SME,464,30000,0.099,12541920.0,7785530.663439723,4756389.336560277,0.37923932990804254,11335908.57185371
2026-04-22,Kano,Product A,Salesperson 8,SME,145,15000,0.132,1887900.0,1316352.8315378327,571547.1684621673,0.3027422895609764,1849961.7647866718
2026-04-22,Abuja,Product D,Salesperson 3,SME,118,45000,0.026,5171940.0,2901614.938381036,2270325.061618964,0.43896972153949276,5868171.32156581
2026-04-22,Kano,Product A,Salesperson 5,Retail,471,15000,0.1,6358500.0,4384171.836485068,1974328.1635149317,0.3105021881756596,6624226.623624327
2026-04-22,Abuja,Product E,Salesperson 7,SME,320,60000,0.123,16838400.0,12448027.24330526,4390372.75669474,0.2607357442924945,18790067.384672634
2026-04-22,Port Harcourt,Product B,Salesperson 8,SME,336,22000,0.063,6926304.0,4625379.507326882,2300924.4926731177,0.332200910135206,7372174.828780405
2026-04-23,Lagos,Product C,Salesperson 7,SME,185,30000,0.074,5139300.0,3371021.983012881,1768278.0169871189,0.34406981826068117,4902812.80298017
2026-04-23,Abuja,Product D,Salesperson 8,Retail,336,45000,0.03,14666400.0,9439995.927418796,5226404.072581204,0.35635221135256123,16307867.880448263
2026-04-23,Abuja,Product D,Salesperson 7,Retail,287,45000,0.104,11571840.0,7741587.536579072,3830252.4634209285,0.33099770334025774,11334441.76326865
2026-04-26,Ibadan,Product C,Salesperson 3,Corporate,125,30000,0.035,3618750.0,2423548.2466565035,1195201.7533434965,0.3302802772624515,3475091.7539212895
2026-04-26,Ibadan,Product B,Salesperson 8,SME,489,22000,0.017,10575114.0,7219636.720750668,3355477.279249332,0.3172993954721748,12144918.562976148
2026-04-27,Kano,Product D,Salesperson 5,Retail,164,45000,0.097,6664140.0,5008449.16527873,1655690.83472127,0.24844778691943298,6164715.817157429
2026-04-27,Lagos,Product E,Salesperson 5,Retail,210,60000,0.091,11453400.0,8131129.186326452,3322270.8136735484,0.2900685223316699,11133132.839423714
2026-04-29,Port Harcourt,Product A,Salesperson 3,Retail,448,15000,0.014,6625920.0,3995740.4311627545,2630179.5688372455,0.3969531127507192,7338509.480542878
2026-04-29,Port Harcourt,Product D,Salesperson 5,SME,75,45000,0.111,3000375.0,1791928.0104420197,1208446.9895579803,0.4027653175213033,2919582.531735631
2026-04-30,Abuja,Product B,Salesperson 7,Retail,153,22000,0.092,3056328.0,1949479.8673394956,1106848.1326605044,0.3621496556195881,3334641.522472128
2026-04-30,Ibadan,Product E,Salesperson 8,SME,368,60000,0.122,19386240.0,14443398.034745784,4942841.9652542155,0.2549665105381041,22033958.858547404
2026-04-30,Lagos,Product D,Salesperson 8,Retail,315,45000,0.099,12771675.0,7890777.111189599,4880897.888810401,0.3821658387651111,13888001.61951947
2026-04-30,Ibadan,Product C,Salesperson 4,SME,431,30000,0.132,11223240.0,6579030.273939881,4644209.726060119,0.4138029415801604,10116967.84692976
2026-04-30,Kano,Product B,Salesperson 4,Corporate,35,22000,0.058,725340.0,518329.71205245005,207010.28794754995,0.2853975900233683,783168.9907999096
2026-05-03,Kano,Product B,Salesperson 8,SME,243,22000,0.117,4720518.0,2787582.539133458,1932935.460866542,0.409475286582223,4706236.6970225405
2026-05-03,Kano,Product A,Salesperson 4,SME,149,15000,0.107,1995855.0,1359768.4190184812,636086.5809815188,0.3187038041248081,2075340.8594734739
2026-05-04,Port Harcourt,Product A,Salesperson 6,Retail,223,15000,0.118,2950290.0,2020199.241407471,930090.758592529,0.3152540118403713,3335270.1190060875
2026-05-04,Abuja,Product A,Salesperson 2,Corporate,301,15000,0.018,4433730.0,2708179.8716077097,1725550.1283922903,0.3891870114761815,4539221.285922953
2026-05-04,Lagos,Product B,Salesperson 6,Corporate,330,22000,0.145,6207300.0,3440462.14920409,2766837.85079591,0.4457393473484301,6983186.548642216
2026-05-05,Ibadan,Product E,Salesperson 3,Retail,136,60000,0.069,7596960.0,4565343.855117288,3031616.1448827116,0.39905648376228275,7278524.962240732
2026-05-05,Lagos,Product B,Salesperson 3,SME,395,22000,0.018,8533580.0,5275118.305038515,3258461.6949614855,0.3818399423174665,8089923.428848811
2026-05-05,Abuja,Product A,Salesperson 4,Retail,109,15000,0.02,1602300.0,1089510.5233952296,512789.4766047704,0.32003337490156053,1574615.0951529415
2026-05-05,Port Harcourt,Product A,Salesperson 6,Corporate,335,15000,0.007,4989825.0,3860955.481701085,1128869.5182989151,0.22623429044083013,4496298.85153633
2026-05-05,Abuja,Product A,Salesperson 3,Corporate,84,15000,0.093,1142820.0,817886.8701443064,324933.12985569355,0.28432572920993116,1294605.531781699
2026-05-06,Abuja,Product E,Salesperson 2,SME,52,60000,0.082,2864160.0,1737795.6805751806,1126364.3194248194,0.3932616611588806,2795498.9296577647
2026-05-06,Kano,Product B,Salesperson 2,SME,269,22000,0.004,5894328.0,3789730.277844222,2104597.722155778,0.3570547350191198,6360168.000708992
2026-05-07,Abuja,Product B,Salesperson 4,SME,145,22000,0.016,3138960.0,1827974.1973158093,1310985.8026841907,0.4176497319762567,3073509.8184533403
2026-05-07,Abuja,Product E,Salesperson 5,Retail,101,60000,0.065,5666100.0,3622171.195561374,2043928.804438626,0.3607293913694827,5225460.89222056
2026-05-07,Port Harcourt,Product D,Salesperson 5,SME,171,45000,0.019,7548795.0,4594580.418305828,2954214.5816941718,0.39134915992475244,7406784.443304642
2026-05-08,Kano,Product D,Salesperson 8,Retail,337,45000,0.048,14437080.0,8601452.47368292,5835627.5263170805,0.40421106804956963,15964618.20163761
2026-05-08,Port Harcourt,Product B,Salesperson 7,Corporate,59,22000,0.134,1124068.0,840431.8699110051,283636.13008899486,0.25233004594828323,1257532.3380090462
2026-05-08,Ibadan,Product D,Salesperson 3,SME,453,45000,0.065,19059975.0,13072729.016833669,5987245.983166331,0.31412664408879504,18462312.867523644
2026-05-08,Lagos,Product B,Salesperson 6,Corporate,360,22000,0.138,6827040.0,5213638.431953527,1613401.568046473,0.2363251962851357,6681599.511135155
2026-05-09,Abuja,Product E,Salesperson 5,SME,150,60000,0.03,8730000.0,6198351.17997008,2531648.82002992,0.2899941374604719,8356666.648624339
2026-05-10,Kano,Product C,Salesperson 5,SME,479,30000,0.05,13651500.0,8743391.943977967,4908108.056022033,0.35952884708801475,12991950.458580717
2026-05-11,Abuja,Product D,Salesperson 7,Corporate,375,45000,0.125,14765625.0,9529955.113842728,5235669.886157272,0.3545850504910745,16640988.117723657
2026-05-12,Lagos,Product C,Salesperson 5,Retail,125,30000,0.14,3225000.0,2013479.1979543262,1211520.8020456738,0.37566536497540276,3081907.591868066
2026-05-12,Abuja,Product A,Salesperson 2,Retail,213,15000,0.107,2853135.0,2023004.74535462,830130.25464538,0.29095372446287326,2792546.179362131
2026-05-12,Ibadan,Product B,Salesperson 6,SME,109,22000,0.121,2107842.0,1623913.869885509,483928.1301144911,0.229584632109281,1951089.451471108
2026-05-12,Ibadan,Product D,Salesperson 7,Retail,202,45000,0.007,9026370.0,5311485.2181125805,3714884.7818874195,0.41155910758005926,9497452.470799912
2026-05-12,Lagos,Product B,Salesperson 3,Retail,124,22000,0.065,2550680.0,1986900.0958707852,563779.9041292148,0.22103121682422525,2760966.1176501475
2026-05-12,Abuja,Product B,Salesperson 4,Corporate,84,22000,0.028,1796256.0,1115734.663608225,680521.3363917749,0.37885542839760866,1766129.2375820589
2026-05-13,Ibadan,Product D,Salesperson 3,Retail,296,45000,0.025,12987000.0,9618087.044406282,3368912.955593718,0.2594065569872733,14522546.290455425
2026-05-13,Abuja,Product C,Salesperson 5,Corporate,88,30000,0.12,2323200.0,1403546.5677169862,919653.4322830138,0.39585633276644877,2575531.008009097
2026-05-14,Abuja,Product E,Salesperson 6,SME,456,60000,0.13,23803200.0,14224138.57562873,9579061.42437127,0.40242746455818,21743617.94647536
2026-05-14,Ibadan,Product E,Salesperson 6,SME,211,60000,0.007,12571380.0,7643098.256854618,4928281.743145382,0.39202392602446046,14018696.223063916
2026-05-15,Kano,Product C,Salesperson 2,Corporate,229,30000,0.065,6423450.0,4076352.534413697,2347097.465586303,0.3653951483371557,7119124.821497556
2026-05-15,Ibadan,Product A,Salesperson 7,SME,473,15000,0.005,7059525.0,4082308.500165405,2977216.499834595,0.4217304280152836,6899770.73634141
2026-05-15,Abuja,Product B,Salesperson 4,Retail,15,22000,0.082,302940.0,202292.84406421974,100647.15593578026,0.33223462050498537,332223.1283050421
2026-05-15,Abuja,Product C,Salesperson 1,Retail,405,30000,0.025,11846250.0,8515104.462899756,3331145.5371002443,0.2811983148338288,11296756.449782837
2026-05-16,Ibadan,Product B,Salesperson 3,Corporate,254,22000,0.023,5459476.0,3032817.277294531,2426658.722705469,0.44448564710339766,6149374.548368902
2026-05-16,Kano,Product C,Salesperson 6,SME,212,30000,0.021,6226440.0,4752606.000501393,1473833.9994986067,0.2367057258238426,6218079.556506428
2026-05-16,Ibadan,Product A,Salesperson 7,Retail,255,15000,0.099,3446325.0,1966679.5594485875,1479645.4405514125,0.4293400769084206,3818025.472393495
2026-05-16,Ibadan,Product A,Salesperson 3,SME,302,15000,0.082,4158540.0,2840105.089458531,1318434.9105414692,0.31704273868748867,4145327.4593439517
2026-05-17,Ibadan,Product A,Salesperson 5,SME,19,15000,0.134,246810.0,179731.34451578156,67078.65548421844,0.27178256749815016,243051.55345734052
2026-05-17,Lagos,Product C,Salesperson 2,SME,449,30000,0.06,12661800.0,7933779.491081608,4728020.508918392,0.3734082443979838,13019715.604603069
2026-05-17,Lagos,Product B,Salesperson 2,SME,409,22000,0.124,7882248.0,6021885.902208597,1860362.0977914026,0.23601922925939436,7515826.836248445
2026-05-18,Lagos,Product E,Salesperson 6,Retail,411,60000,0.093,22366620.0,13962748.264649447,8403871.735350553,0.37573275422708274,24352182.957712516
2026-05-18,Ibadan,Product D,Salesperson 8,Corporate,419,45000,0.08,17346600.0,13379480.442445807,3967119.557554193,0.2286972408168859,18162264.218085773
2026-05-18,Abuja,Product D,Salesperson 5,Retail,110,45000,0.123,4341150.0,3331166.261417622,1009983.7385823778,0.23265349932215607,4087410.365091821
2026-05-18,Port Harcourt,Product D,Salesperson 1,Retail,187,45000,0.122,7388370.0,4405461.772458127,2982908.227541873,0.40373021756380273,8443609.254201353
2026-05-19,Ibadan,Product B,Salesperson 4,SME,55,22000,0.087,1104730.0,806853.9735780027,297876.02642199735,0.26963694877662175,1263944.4543380968
2026-05-19,Kano,Product D,Salesperson 8,Corporate,254,45000,0.106,10218420.0,5927641.506472422,4290778.493527578,0.41990625688977146,10597736.910572642
2026-05-19,Port Harcourt,Product C,Salesperson 7,Corporate,255,30000,0.111,6800850.0,3836732.837050058,2964117.162949942,0.4358451021489876,7784413.5200157855
2026-05-20,Port Harcourt,Product D,Salesperson 2,SME,472,45000,0.135,18372600.0,10483686.805189779,7888913.194810221,0.4293846921399378,16922407.318901133
2026-05-20,Ibadan,Product C,Salesperson 3,Corporate,242,30000,0.007,7209180.0,4799192.320735044,2409987.679264956,0.33429428579463355,6938938.045579056
2026-05-21,Port Harcourt,Product A,Salesperson 6,SME,238,15000,0.08,3284400.0,1993711.1477727045,1290688.8522272955,0.39297553654466433,3451350.6219507796
2026-05-21,Ibadan,Product C,Salesperson 6,Retail,327,30000,0.084,8985960.0,5944645.8919900665,3041314.1080099335,0.33845177454717507,10049806.9109094
2026-05-21,Abuja,Product B,Salesperson 4,Corporate,17,22000,0.034,361284.0,244845.98347637002,116438.01652362998,0.3222894358001738,388887.88633335475
2026-05-21,Kano,Product E,Salesperson 6,Retail,161,60000,0.006,9602040.0,5635159.576251716,3966880.4237482836,0.41312892091141923,9498778.922819262
2026-05-21,Abuja,Product B,Salesperson 7,Retail,446,22000,0.053,9291964.0,5474222.209684548,3817741.790315452,0.410864892536761,9411218.750502441
2026-05-21,Abuja,Product A,Salesperson 2,SME,141,15000,0.116,1869660.0,1146761.0770475382,722898.9229524618,0.38664726364818297,2114876.5744018652
2026-05-22,Kano,Product C,Salesperson 4,SME,384,30000,0.098,10391040.0,7376842.014210142,3014197.985789858,0.2900766415863915,10520214.682619749
2026-05-22,Ibadan,Product E,Salesperson 6,Corporate,416,60000,0.119,21989760.0,14721555.453357955,7268204.546642045,0.33052677913001527,24364878.041410867
2026-05-23,Ibadan,Product C,Salesperson 5,SME,474,30000,0.039,13665420.0,10197543.429747455,3467876.570252545,0.25377021491125373,14089024.677633751
2026-05-23,Ibadan,Product A,Salesperson 5,SME,404,15000,0.098,5466120.0,4163244.6443896713,1302875.3556103287,0.23835469320291702,5398436.045573518
2026-05-23,Ibadan,Product B,Salesperson 1,SME,191,22000,0.055,3970890.0,2432917.773014525,1537972.226985475,0.3873117177724578,4104103.3248709817
2026-05-24,Lagos,Product E,Salesperson 7,SME,233,60000,0.12,12302400.0,7449674.427213023,4852725.572786977,0.39445356782310576,11072900.83366715
2026-05-25,Abuja,Product E,Salesperson 8,Retail,385,60000,0.055,21829500.0,13980249.220303738,7849250.7796962615,0.35957080005021924,24756523.533826653
2026-05-25,Ibadan,Product D,Salesperson 7,Corporate,30,45000,0.053,1278450.0,748243.4306302217,530206.5693697783,0.4147260896943786,1302940.039500564
2026-05-26,Kano,Product A,Salesperson 2,SME,230,15000,0.145,2949750.0,1760134.2207371695,1189615.7792628305,0.40329376362838565,3374818.725681842
2026-05-26,Port Harcourt,Product D,Salesperson 4,Corporate,349,45000,0.149,13364955.0,10031526.658356043,3333428.3416439574,0.24941560533828638,14367955.644248338
2026-05-26,Port Harcourt,Product C,Salesperson 8,SME,110,30000,0.148,2811600.0,2051658.0630371873,759941.9369628127,0.27028806976910397,3157986.26593773
2026-05-26,Port Harcourt,Product B,Salesperson 1,SME,437,22000,0.086,8787196.0,6410435.354512837,2376760.645487163,0.270479985365885,8257443.83480979
2026-05-26,Abuja,Product D,Salesperson 8,SME,104,45000,0.067,4366440.0,3292904.906839251,1073535.093160749,0.24586049348227593,4248018.793939123
2026-05-26,Lagos,Product E,Salesperson 6,Retail,207,60000,0.054,11749320.0,7362659.68483012,4386660.31516988,0.3733543996733326,12935662.671509322
2026-05-26,Abuja,Product D,Salesperson 5,Retail,454,45000,0.069,19020330.0,13653380.874430148,5366949.125569852,0.28216908568725424,21203779.240731273
2026-05-27,Ibadan,Product E,Salesperson 6,SME,219,60000,0.092,11931120.0,6986595.601751333,4944524.398248667,0.4144224849174819,11745459.80329827
2026-05-27,Abuja,Product A,Salesperson 7,Corporate,63,15000,0.06,888300.0,570106.6218832782,318193.37811672175,0.3582048611017919,980848.7079388957
2026-05-27,Lagos,Product C,Salesperson 3,Retail,349,30000,0.03,10155900.0,7525090.724559749,2630809.2754402515,0.25904245566028133,10002365.437449852
2026-05-27,Lagos,Product C,Salesperson 3,Corporate,121,30000,0.113,3219810.0,2096829.709713752,1122980.290286248,0.3487722226734646,3528851.6132584596
2026-05-28,Lagos,Product B,Salesperson 5,Corporate,50,22000,0.075,1017500.0,593285.8620735075,424214.1379264925,0.4169180716722285,1100831.556703144
2026-05-28,Port Harcourt,Product A,Salesperson 5,Retail,498,15000,0.06,7021800.0,4606565.66694792,2415234.33305208,0.34396227933750323,6930998.673539314
2026-05-28,Lagos,Product B,Salesperson 4,Corporate,262,22000,0.106,5153016.0,3433561.3757195473,1719454.6242804527,0.33367927137824777,5771547.136586303
2026-05-28,Port Harcourt,Product C,Salesperson 4,SME,217,30000,0.061,6112890.0,3378102.971277222,2734787.028722778,0.4473803763396328,5577167.685300704
2026-05-28,Ibadan,Product B,Salesperson 3,Corporate,322,22000,0.124,6205584.0,4542966.662110554,1662617.337889446,0.2679227833978955,6071753.22563056
2026-05-29,Port Harcourt,Product C,Salesperson 8,SME,65,30000,0.148,1661400.0,1237249.453581302,424150.54641869804,0.2552970665816167,1523004.1660408431
2026-05-30,Kano,Product B,Salesperson 2,SME,378,22000,0.062,7800408.0,5517429.190768599,2282978.8092314014,0.2926742818108234,7850854.33231534
2026-05-31,Port Harcourt,Product D,Salesperson 2,SME,475,45000,0.076,19750500.0,12800617.768608203,6949882.231391797,0.3518838627574895,20591808.717417855
2026-05-31,Lagos,Product C,Salesperson 1,SME,171,30000,0.11,4565700.0,3479861.2384951185,1085838.7615048815,0.23782525385042416,4243658.474549807
2026-05-31,Abuja,Product B,Salesperson 6,SME,29,22000,0.051,605462.0,439678.00183019304,165783.99816980696,0.2738140431105618,567604.6249594943
2026-05-31,Lagos,Product E,Salesperson 3,Corporate,51,60000,0.001,3056940.0,1975466.4625397383,1081473.5374602617,0.35377650116137765,3494155.78137261
2026-05-31,Abuja,Product C,Salesperson 5,Retail,101,30000,0.042,2902740.0,1809278.9136209015,1093461.0863790985,0.37669963082435853,3337913.8499461072
2026-05-31,Kano,Product A,Salesperson 4,Retail,496,15000,0.102,6681120.0,4114378.0100862226,2566741.9899137774,0.38417839971648127,6953706.509854314
2026-06-01,Kano,Product E,Salesperson 1,Corporate,34,60000,0.072,1893120.0,1328369.578332467,564750.421667533,0.2983172866313456,1914944.979276209
2026-06-01,Lagos,Product A,Salesperson 7,Retail,245,15000,0.065,3436125.0,2093977.3318513571,1342147.6681486429,0.3905991976859523,3797457.0755529967
2026-06-01,Abuja,Product D,Salesperson 5,SME,35,45000,0.067,1469475.0,988121.0735844447,481353.9264155553,0.32756863942262054,1570775.742665292
2026-06-02,Abuja,Product B,Salesperson 2,SME,246,22000,0.138,4665144.0,3543333.6681326875,1121810.3318673125,0.2404663890047794,4240322.451988015
2026-06-02,Kano,Product A,Salesperson 4,SME,150,15000,0.033,2175750.0,1510319.2246886266,665430.7753113734,0.3058397220780758,2041459.1449097153
